Model,Category,Word,Instance_ID,Step,Description,Guess
gemma-2-9b-it,Low-Freq Abstract,Aberration,29,1,"A mysterious glowing sphere warps reality, confusing sight and senses.  It inspires wonder and fear due to its ability to change the nature of being.",orb
gemma-2-9b-it,Low-Freq Abstract,Aberration,30,1,"Disguised as something beautiful, this being is truly dangerous and erratic. It distorts the world, creating broken places and driving people mad.",demon
gemma-2-9b-it,Low-Freq Abstract,Aberration,31,1,"It warps light, making things look altered. It shows us things that are normally unseen and helps us understand gravity.",gravitationallens
gemma-2-9b-it,Low-Freq Abstract,Aberration,32,1,"The object bends reality, twisting how light and space appear. It is risky and intriguing to examine due to its random behavior.",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,33,1,"Light's path is bent, creating a warped view of faraway things.",gravitational lensing
gemma-2-9b-it,Low-Freq Abstract,Aberration,34,1,"It warps perception, making things seem out of place and change color unpredictably. It creates confusion and a deep feeling of discomfort. 


Let me know if you'd like me to describe another object!",glitch
gemma-2-9b-it,Low-Freq Abstract,Aberration,35,1,"It distorts reality, bending sight and understanding.  It induces unease, making observers doubt themselves and the world.",blackhole
gemma-2-9b-it,Low-Freq Abstract,Aberration,36,1,"A chaotic force bends reality, twisting space, time, and how things appear. It alters anyone who comes into contact with it.",entity
gemma-2-9b-it,Low-Freq Abstract,Aberration,37,1,"It warps reality, causing disorientation and unpredictability.  It feeds off disorder, leaving behind fractured reason and shattered understandings.",gremlin
gemma-2-9b-it,Low-Freq Abstract,Aberration,38,1,"The strange object bends reality, causing confusing sights and making things seem wrong. 


Let me know if you'd like to play another round!",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,39,1,"It is a ghostly vision, warping what is real and causing intense mental anguish.",ghost
gemma-2-9b-it,Low-Freq Abstract,Aberration,40,1,"A mysterious object of unknown origin warps reality, causing confusion and doubt in those near it.",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,41,1,"This mysterious object distorts reality, messing with how we see and understand things. 

Let me know if you want me to describe another object!",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,42,1,Atmospheric conditions alter the perceived location of faraway objects.,refraction
gemma-2-9b-it,Low-Freq Abstract,Aberration,43,1,"The object warps reality, messing with sight and how people see things. It makes people confused and see things that aren't there.",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,44,1,"The object bends reality, twisting space and time.  It messes with how people see and hear things.",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,45,1,"This cosmic event warps the view of faraway things, changing their expected look.",gravity
gemma-2-9b-it,Low-Freq Abstract,Aberration,46,1,"It warps the world, leaving it broken and disturbing. Its impact causes strange jumps in space and time, making people feel anxious and lost.",entity
gemma-2-9b-it,Low-Freq Abstract,Aberration,47,1,"Despite appearing benign, this being can manipulate reality, creating confusion and disturbing alterations in the environment.  Its presence evokes a feeling of discomfort and suspicion.",illusion
gemma-2-9b-it,Low-Freq Abstract,Aberration,48,1,"It warps what is real, altering sight and understanding.  Its existence brings a strange twist, turning the known into the bizarre and disturbing.",lens
gemma-2-9b-it,Low-Freq Abstract,Aberration,49,1,"It warps reality, creating a feeling of dread and disorientation.",entity
gemma-2-9b-it,Low-Freq Abstract,Aberration,50,1,"The strange object shows broken images and shifting scenes, changing how people see the world.",mirror
gemma-2-9b-it,Low-Freq Abstract,Aberration,51,1,"It bends reality, creating strange sights and confusing experiences. It feels like growing worry and disharmony, breaking down what's familiar.",glitch
gemma-2-9b-it,Low-Freq Abstract,Aberration,52,1,"Reality ripples and shimmers, twisting sight and sense.  Things become unrecognizable, distorted and warped. Time breaks and splinters.",warp
gemma-2-9b-it,Low-Freq Abstract,Aberration,53,1,"A warping of light, perceived differently depending on the viewer's motion, exposes the immensity of space.",lensflare
gemma-2-9b-it,Low-Freq Abstract,Aberration,54,1,"A luminous, ethereal anomaly in the cosmos bends light from ancient sources.",gravitational lens
gemma-2-9b-it,Low-Freq Abstract,Aberration,55,1,"The object, kept safe, distorts reality.  It messes with time and space.",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,56,1,"A cosmic lens bends light, making stars appear with a radiant glow.",gravitational lensing
gemma-2-9b-it,Low-Freq Abstract,Aberration,57,1,"It warps spacetime, altering the course of light. This warps our view of faraway things, making them seem out of place and fleeting.",blackhole
gemma-2-9b-it,Low-Freq Abstract,Aberration,58,1,"A space oddity bends light, making faraway things look misplaced.  It's only seen when looking at things on the edge of what we can see.",gravitationallens
gemma-2-9b-it,Low-Freq Abstract,Aberration,59,1,"The mysterious object bends reality, producing hallucinations and changing how things appear. It twists the structure of space and time, forming zones of unexpected disorder.",artifact
gemma-2-9b-it,Low-Freq Abstract,Aberration,60,1,"It warps sight and existence.  

Things might seem misplaced or changed around it.",gravity
gemma-2-9b-it,Low-Freq Abstract,Aberration,61,1,"It warps light from faraway galaxies, uncovering mysteries about the universe's growth and the pull of gravity.",gravitationallens
gemma-2-9b-it,Low-Freq Abstract,Aberration,62,1,"It displaces objects randomly, bending reality itself. 

A shimmer hides the truth from view.",portal
gemma-2-9b-it,Low-Freq Abstract,Aberration,63,1,"It warps reality, creating illusions and distorting space and time. It is a mysterious and frightening being, impossible to fully understand.",glitch
gemma-2-9b-it,Low-Freq Abstract,Aberration,64,1,"It bends reality, making things seem different and truth hard to find. Its influence causes chaos and makes it hard to think clearly.",illusion
gemma-2-9b-it,Low-Freq Abstract,Aberration,65,1,"It bends reality, creating chaos and fear.",glitch
gemma-2-9b-it,Low-Freq Abstract,Aberration,66,1,"A strange, rippling disruption in space and time causes confusion and unforeseen results wherever it appears.  Those who witness it are never quite the same.",wormhole
gemma-2-9b-it,Low-Freq Abstract,Aberration,67,1,"Gravity warps light, making objects appear misplaced.",gravitational lensing
gemma-2-9b-it,Low-Freq Abstract,Aberration,68,1,"It bends reality, teleporting things randomly and making them sparkle unnaturally. Its power stretches far, twisting the universe into a strange mirror for those trapped inside.",anomaly
gemma-2-9b-it,Low-Freq Abstract,Aberration,69,1,"A glowing, constantly changing anomaly with unusual gravity.",blackhole
gemma-2-9b-it,Low-Freq Abstract,Aberration,70,1,"A chaotic blend of colors warps the world, inducing illusions and fear.",vortex
gemma-2-9b-it,Low-Freq Abstract,Aberration,71,1,"This strange object warps reality and how we see things. 

Touching it feels unsettling and changes how you view the world.",mirror
gemma-2-9b-it,Low-Freq Abstract,Aberration,72,1,"This unseen cosmic event bends light, altering the apparent location of faraway things.  It offers astronomers useful information about the universe.",gravitational lens
gemma-2-9b-it,Low-Freq Abstract,Aberration,73,1,"It warps reality, playing tricks on sight and mind.",phantom
gemma-2-9b-it,Low-Freq Abstract,Aberration,74,1,Earth's movement creates an illusion of change in the location of faraway objects.,parallax
