Model,Category,Word,Instance_ID,Step,Description,Guess
llama-3.2-3b-instruct,Low-Freq Concrete,Boomerang,98,10,"A curved, handheld item used for calming and contemplation.",meditation cushion
llama-3.2-3b-instruct,Low-Freq Concrete,Boomerang,99,10,"A curved, handheld tool made of wood that has been traditionally used by Australian Aboriginal people.",didgeridoo
llama-3.2-3b-instruct,Low-Freq Concrete,Boomerang,100,10,An object-trapping apparatus for suspended items.,trap
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,1,0,"The object is a carefully arranged collection of flowers, typically gathered from various sources and tied together with a ribbon or string, often used as a symbol of love, appreciation, and celebration. It's typically composed of a mix of colors, textures, and shapes, showcasing the beauty of individual blooms and their arrangement within a cohesive whole.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,2,0,"This object is a collection of flowers typically gathered together to be given as a gift, often to express appreciation, love, or sympathy. It usually consists of multiple stems of various types of flowers, foliage, and sometimes other decorative elements, carefully arranged to create a visually appealing arrangement.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,3,0,"This arrangement of flowers, typically made up of multiple stems tied together with a ribbon or twine, is often presented as a symbol of love, appreciation, or celebration, and is commonly given as a gift to show affection or gratitude. The carefully selected and arranged flowers can vary depending on the recipient's favorite colors and scents, adding a personal touch to the gesture.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,4,0,"A classic symbol of romance and appreciation, this arrangement typically consists of a collection of flowers, often gathered from various sources and arranged together to create a visually appealing display, usually presented as a gift to express admiration or affection. The carefully selected and carefully placed blooms are typically combined with foliage and other decorative elements to add texture, color, and fragrance, making the overall effect a beautiful representation of love and gratitude.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,5,0,"A delicate arrangement of fresh flowers, typically gathered together to create a visually appealing and fragrant composition, often given as a symbol of love or appreciation. This charming object is commonly used in celebrations and special occasions, such as weddings and anniversaries, to express emotions and add a touch of elegance.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,6,0,"A delicate arrangement of flowers, typically gathered from a garden or greenhouse, is carefully tied together with ribbons or twine to create a visually appealing and fragrant collection. This popular gift item is often presented in a container, such as a vase or box, to add a touch of elegance and sophistication to any occasion.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,7,0,"A delicate arrangement of flowers, typically gathered from various sources and carefully selected for their beauty and fragrance, is often presented as a symbol of love, appreciation, or celebration. This charming creation is usually tied together with ribbon or twine and presented in a vase or container to add a touch of elegance and sophistication to any occasion.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,8,0,"It's a collection of flowers typically gathered together to be given as a gift, often symbolizing appreciation, love, and admiration. This arrangement is usually comprised of a variety of colors, textures, and fragrances, carefully selected to convey a specific emotional message or to brighten someone's day.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,9,0,"The object is a collection of flowers, typically gathered together for aesthetic and symbolic purposes, often given as a gift to express appreciation or affection. It is usually composed of multiple stems of different types of flowers, foliage, and sometimes decorative elements like ribbons or wraps, carefully arranged to create a visually pleasing arrangement.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,10,0,"A carefully arranged collection of flowers, often tied together with a ribbon or other material, is typically used as a symbol of affection or appreciation, and can be given as a gift to express gratitude, love, or admiration. This delicate arrangement of petals, leaves, and stems is often handcrafted by florists to create a visually appealing and fragrant presentation.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,11,0,"It's a carefully arranged collection of flowers, typically gathered together to express gratitude, admiration, or affection, often presented as a symbol of appreciation and thoughtfulness. This delicate arrangement is usually tied with a ribbon or wire and can be given to someone special on various occasions, such as birthdays, holidays, or special events.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,12,0,"The object is a collection of flowers, typically gathered together and arranged to be given as a gift, often symbolizing love, appreciation, or admiration. It usually consists of multiple stems of varying colors, textures, and shapes, tied together with ribbon or wire to create a visually appealing arrangement.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,13,0,"This arrangement typically consists of a collection of flowers, often with a central stem or base, arranged together to create a visually appealing and fragrant composition. Typically created for special occasions or as a gesture of appreciation, it is often given to express gratitude, love, or admiration.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,14,0,"A delicate arrangement of flowers, typically gathered from various species and carefully tied together with a ribbon or twine, is often given as a symbol of love, appreciation, or gratitude. This charming creation can range in size, color, and type of blooms, but its intention is always to bring joy and sweetness to the recipient.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,15,0,"A delicate arrangement of flowers, typically gathered from various species and tied together with a ribbon or twine, is often presented as a symbol of appreciation, love, or celebration. This charming creation can range from a small, simple gesture to an elaborate display of colors and textures, showcasing the beauty of nature's offerings.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,16,0,"This arrangement of flowers is typically created by tying together multiple stems, often with greenery and other foliage, to form a visually appealing and fragrant composition, commonly presented as a gift or used in decorative settings. It can range from a small, simple grouping of blooms to an elaborate and elaborate display of various colors and textures.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,17,0,"A delicate arrangement of flowers, typically consisting of multiple stems tied together with a ribbon or twine, is often given as a gesture of appreciation or to celebrate special occasions. This carefully curated collection can range from simple and elegant to elaborate and extravagant, depending on the type and quantity of flowers used.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,18,0,"This arrangement of flowers, typically consisting of multiple stems tied together with a ribbon or twine, is often given as a gift to express affection or appreciation for someone. It can be composed of various types of flowers, foliage, and sometimes other elements like fruits or decorative items, carefully selected for their aesthetic appeal.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,19,0,"A delicate arrangement of flowers, often gathered together to express appreciation or affection, typically consisting of a variety of blooms and foliage arranged in a harmonious and visually pleasing way. This charming creation is often presented as a gift to show love, gratitude, or admiration for someone special.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,20,0,"The object is a collection of flowers, typically gathered together for aesthetic or symbolic purposes, often arranged in a decorative manner to convey a message or express emotions. It can range from simple and casual to elaborate and extravagant, depending on the occasion and the individual's preferences.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,21,0,"A delicate arrangement of fresh flowers, typically consisting of multiple stems tied together with a ribbon or twine, is often given as a symbol of appreciation and admiration for someone's taste and thoughtfulness. This aesthetically pleasing creation can be made up of various types of blooms, foliage, and sometimes even greenery, carefully selected to convey a specific message or sentiment.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,22,0,"This arrangement of flowers, typically consisting of multiple stems tied together with a ribbon or wire, is often given as a gift to express love, appreciation, or sympathy. The delicate balance of colors, textures, and scents in this object can evoke feelings of elegance, romance, and sentimentality, making it a popular choice for special occasions.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,23,0,"This object is a collection of flowers, typically gathered together to be given as a gift, often symbolizing love, appreciation, or friendship. It is usually composed of a variety of colors and types of blooms, arranged in a decorative manner and presented in a container, such as a vase.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,24,0,"A traditional gathering of multiple flowers, often gathered from the same plant species, is carefully selected and arranged to create a visually pleasing composition that symbolizes love, appreciation, or celebration. This arrangement is typically enclosed in a container, such as a vase or box, to preserve its beauty and fragrance for a longer period.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,25,0,"A delicate arrangement of flowers, typically consisting of multiple stems tied together with a ribbon or twine, is often presented as a gesture of love, appreciation, or celebration. This charming and elegant creation can be customized with various colors, textures, and fragrances to suit the recipient's preferences and occasion.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,26,0,"A delicate arrangement of multiple flowers, often used as a gift or symbol of appreciation, typically placed in a container or wrapped for presentation. This carefully curated collection of blossoms is meant to evoke feelings of elegance and sentimentality, with each bloom complementing the others in color, texture, and fragrance.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,27,0,"A delicate arrangement of multiple flowers typically gathered together to convey affection, appreciation, or celebration, often given as a gift to express emotions or commemorate special occasions. This fragrant and visually appealing composition is carefully curated to evoke a sense of romance, gratitude, or festivity, and is commonly presented in a decorative container such as a vase.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,28,0,"It's a collection of flowers, typically gathered together and often used as a symbol of love, appreciation, or celebration, typically consisting of multiple stems of varying colors and textures. This arrangement is often presented in a container, such as a vase or a box, to add an aesthetic touch to a special occasion or gift.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,29,0,"A classic symbol of romance and appreciation, this arrangement typically consists of a collection of flowers, often including roses, carnations, and other varieties, carefully chosen for their beauty, fragrance, and emotional significance. Typically presented in a decorative container, such as a vase or basket, this gift is meant to convey love, gratitude, or admiration.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,30,0,"A delicate arrangement of flowers, typically gathered from various sources and tied together with a ribbon or twine, is often used to express admiration, appreciation, or affection towards someone. This charming and fragrant creation can be customized to suit different occasions and tastes, ranging from romantic gestures to celebratory events.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,31,0,"It is a collection of flowers, typically consisting of multiple stems tied together with a ribbon or wire, often given as a gift to express appreciation, affection, or celebration. The arrangement of flowers can vary greatly, but commonly includes a mix of colors and types of blooms, such as roses, carnations, and daisies, arranged in a visually pleasing manner.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,32,0,"A delicate arrangement of multiple flowers, often gathered from various sources, is carefully tied together to create a visually appealing and fragrant composition, typically given as a gift to express appreciation or affection. This thoughtful gesture is often accompanied by a ribbon or wrap to add a touch of elegance and sophistication.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,33,0,"This arrangement typically consists of a collection of flowers, foliage, and sometimes other greenery, carefully selected and arranged to create a visually pleasing composition. It is often given as a gift to express appreciation, love, or sympathy, and can be customized with various colors, textures, and fragrances to suit different occasions and personalities.",Bouquet
llama-3.2-3b-instruct,Low-Freq Concrete,Bouquet,34,0,"The object is a collection of flowers, typically gathered together for aesthetic or symbolic purposes, often presented as a gift or used in decorative arrangements. It is usually carefully selected and arranged to convey a sense of elegance, romance, or appreciation, with the flowers chosen for their beauty, fragrance, and emotional significance.",Bouquet
